96,91,7,103,7,7,229,7,7,7
96,89,7,117,7,7,229,7,7,7
93,7,7,103,7,7,229,7,7,7
90,7,7,97,7,7,227,7,7,7
90,7,7,97,7,7,227,7,7,7
90,7,7,97,7,7,227,7,7,7
90,7,7,97,7,7,227,7,7,7
90,7,7,97,7,7,203,7,7,7
16,7,7,97,7,7,204,7,7,7
27,7,7,97,7,7,95,7,7,7
90,7,7,97,7,7,205,7,7,7
93,7,7,97,7,7,229,7,7,7
94,7,7,97,7,7,229,7,7,7
96,7,7,98,7,7,229,7,7,7
141,88,32,118,26,27,245,14,9,31
222,110,93,118,88,90,382,95,90,88
222,110,93,118,88,90,382,95,90,88
219,110,87,118,7,15,254,7,87,83
199,110,7,118,7,7,232,7,7,7
193,110,7,118,7,7,232,7,7,7
198,102,7,115,7,7,232,7,7,7
193,108,7,115,7,7,232,7,7,7
193,108,7,115,7,7,233,7,7,7
193,108,7,115,7,7,232,7,7,7
97,106,7,115,7,7,232,7,7,7
93,106,7,115,7,7,232,7,7,7
97,106,7,118,7,7,229,7,7,7
97,106,7,115,7,7,232,7,7,7
93,106,7,115,7,7,229,7,4,7
97,106,4,118,7,7,234,9,7,9
95,110,7,118,7,7,229,4,4,4
96,110,7,118,7,7,234,7,4,33
95,110,8,118,6,22,234,6,4,33
93,110,7,98,7,7,234,4,4,1
95,110,34,113,23,80,232,4,4,7
95,110,19,98,9,7,230,4,4,7
93,110,32,118,12,8,230,6,8,7
93,110,32,118,9,7,230,4,4,4
93,110,34,118,9,23,231,6,4,10
93,110,13,118,9,12,227,4,7,6
90,101,4,92,4,4,227,4,4,6
90,101,19,92,6,12,227,6,4,7
93,110,7,92,6,79,231,14,8,39
90,110,4,90,4,4,227,4,4,4
90,98,4,93,6,4,227,4,4,4
90,95,6,93,6,6,227,4,4,4
90,93,7,115,6,81,232,6,4,9
90,93,7,90,30,7,230,6,4,7
92,99,8,93,6,6,230,4,4,6
92,97,4,90,6,31,227,6,36,7
90,95,4,90,4,79,230,6,4,7
90,98,8,93,4,78,230,4,4,33
92,101,7,90,6,79,229,6,4,8
90,109,81,93,8,6,227,6,4,9
95,110,76,93,81,78,231,80,82,72
90,98,7,91,6,78,226,6,4,7
90,110,4,93,6,7,226,4,4,4
90,110,81,90,78,77,226,80,8,8
94,104,81,119,80,82,231,80,82,80
92,110,81,91,6,76,230,7,6,72
90,110,76,91,6,78,226,80,4,74
92,110,8,91,6,78,230,6,4,72
93,110,81,119,6,78,231,84,6,9
92,110,30,93,77,76,231,80,6,9
93,110,30,101,36,77,231,78,6,82
93,110,27,92,74,78,234,80,81,73
93,110,81,91,76,80,234,80,8,73
93,110,84,92,74,78,232,80,82,68
93,110,83,96,81,80,233,84,84,82
93,110,77,92,88,35,232,80,81,87
96,98,77,92,74,79,233,80,82,88
94,110,91,93,74,79,382,80,85,88
93,110,83,118,82,90,372,81,82,74
95,110,38,118,74,79,370,78,80,68
154,110,29,118,76,80,382,80,76,88
222,110,38,118,47,78,382,80,84,88
184,110,93,118,82,78,382,80,82,77
174,110,93,118,88,80,382,80,82,88
222,110,93,118,88,78,382,80,90,88
127,110,93,118,88,80,382,80,81,88
154,110,38,118,77,79,382,95,82,88
152,110,30,92,72,78,375,78,82,88
148,110,93,118,79,77,382,80,81,73
182,110,38,118,77,83,382,80,81,88
184,110,93,118,83,80,382,95,85,88
181,110,38,124,83,80,382,95,82,88
222,110,93,118,83,79,382,95,82,88
152,110,30,118,74,76,375,78,72,88
174,110,38,119,77,78,382,80,82,88
222,110,93,124,86,76,382,95,82,88
182,110,83,96,48,78,382,87,82,88
174,110,93,96,83,90,382,84,82,88
222,110,84,118,83,80,382,95,84,88
222,110,84,118,83,77,382,84,82,88
222,110,93,118,83,80,372,95,75,88
